rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-80, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:47.995132
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:49.314208
-78, 0, 0, -113, -13, 2, 1, , 2020-08-16T10:18:50.653284
-81, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:18:51.992361
-81, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:18:53.333438
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:18:54.670514
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:18:55.989590
-79, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:18:57.314665
-79, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:58.659742
-79, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:18:59.971817
-79, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:19:01.310894
-79, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:19:02.647970
-79, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:19:03.973046
-79, 0, 0, -113, -12, 2, 2, , 2020-08-16T10:19:05.332124
-79, 0, 0, -112, -13, 2, 1, , 2020-08-16T10:19:06.658200
